Hand #,Marked,Site,Date,Stake,My C Won,Final Hand,Hole Cards,PF Act,Flop,F Act,Turn,T Act,River,R Act,Winner,Winning Hand,Pot,Rake,won_cumul
213871000000,NA,PokerStars,5/18/2020 9:46,$1 NL (6 max),$1.50,(did not show hand),JhTs,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,760.3100000000001
213871000000,NA,PokerStars,5/18/2020 9:46,$1 NL (6 max),$0.00,(folded preflop),Qc3h,F,0,NA,0,NA,0,NA,mommabear409,(did not show hand),$1.00,$0.00,760.3100000000001
213871000000,NA,PokerStars,5/18/2020 9:46,$1 NL (6 max),$0.00,(folded preflop),9d6s,F,0,NA,0,NA,0,NA,wahmyknee,(did not show hand),$2.00,$0.00,760.3100000000001
213871000000,NA,PokerStars,5/18/2020 9:47,$1 NL (6 max),($8.51),"One Pair, Queens",QsJc,R,3s9dKh,B,7h,X,Qh,X,PeekieBlinder,"Two Pair, Kings and Nines",$18.52,$0.93,751.8000000000001
213871000000,NA,PokerStars,5/18/2020 9:47,$1 NL (6 max),$0.00,(folded preflop),Js4c,F,Kh4h7h,NA,0,NA,0,NA,wahmyknee,(did not show hand),$2.00,$0.10,751.8000000000001
213871000000,NA,PokerStars,5/18/2020 9:47,$1 NL (6 max),($1.00),(folded flop),Ac5h,X,4dTcKh,XF,0,NA,0,NA,avan1911,(did not show hand),$3.00,$0.15,750.8000000000001
213871000000,NA,PokerStars,5/18/2020 9:47,$1 NL (6 max),($0.50),(folded preflop),Td9c,F,0,NA,0,NA,0,NA,wahmyknee,(did not show hand),$1.00,$0.00,750.3000000000001
213871000000,NA,PokerStars,5/18/2020 9:47,$1 NL (6 max),($17.18),"Two Pair, Jacks and Sixes",Js9d,R,6d8sJd,B,Ac,B,6h,X,avan1911,"Two Pair, Aces and Sixes",$41.36,$2.07,733.12
213871000000,NA,PokerStars,5/18/2020 9:47,$1 NL (6 max),$0.50,(did not show hand),Kc3d,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,733.62
213871000000,NA,PokerStars,5/18/2020 9:48,$1 NL (6 max),($2.00),(folded flop),Js9h,C,2dAh5c,XF,2h,NA,8h,NA,jwich2232,"Four of a Kind, Twos",$40.00,$2.00,731.62
213871000000,NA,PokerStars,5/18/2020 9:48,$1 NL (6 max),$0.50,(did not show hand),KhTc,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,732.12
213871000000,NA,PokerStars,5/18/2020 9:48,$1 NL (6 max),($3.00),(folded turn),KsQd,C,Qh5s7h,B,Ah,XF,0,NA,gmmg1129,(did not show hand),$7.00,$0.35,729.12
213871000000,NA,PokerStars,5/18/2020 9:48,$1 NL (6 max),$0.00,(folded preflop),Ks9h,F,4cJd8h,NA,Ad,NA,0,NA,johntozz1,(did not show hand),$8.64,$0.43,729.12
213871000000,NA,PokerStars,5/18/2020 9:49,$1 NL (6 max),$0.00,(folded preflop),6c5s,F,6dTc4d,NA,Kc,NA,3h,NA,gmmg1129,"One Pair, Sixes",$12.50,$0.62,729.12
213871000000,NA,PokerStars,5/18/2020 9:49,$1 NL (6 max),$0.00,(folded preflop),Td8h,F,7s2s3s,NA,6s,NA,4c,NA,wahmyknee,(did not show hand),$25.36,$1.27,729.12
213871000000,NA,PokerStars,5/18/2020 9:49,$1 NL (6 max),($0.50),(folded preflop),Qd6h,F,0,NA,0,NA,0,NA,wahmyknee,(did not show hand),$1.00,$0.00,728.62
213871000000,NA,PokerStars,5/18/2020 9:50,$1 NL (6 max),$1.50,(did not show hand),Jh8h,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,730.12
213871000000,NA,PokerStars,5/18/2020 9:50,$1 NL (6 max),$0.00,(folded preflop),Jc8h,F,4hAcTd,NA,8s,NA,As,NA,JDUBB0419,(did not show hand),$7.00,$0.35,730.12
213871000000,NA,PokerStars,5/18/2020 9:50,$1 NL (6 max),$8.82,(did not show hand),ThTd,R,2d5h5d,B,0,NA,0,NA,Chip3ter,(did not show hand),$13.50,$0.68,738.94
213871000000,NA,PokerStars,5/18/2020 9:50,$1 NL (6 max),($0.50),(folded preflop),Qs4c,F,2s8c4d,NA,As,NA,0,NA,JDUBB0419,(did not show hand),$2.50,$0.12,738.44
213871000000,NA,PokerStars,5/18/2020 9:50,$1 NL (6 max),$0.00,(folded preflop),7h3c,F,3dJc4s,NA,Tc,NA,Th,NA,Estelle Getty,(did not show hand),$13.00,$0.65,738.44
213871000000,NA,PokerStars,5/18/2020 9:51,$1 NL (6 max),$1.50,(did not show hand),Ac8c,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,739.94
213871000000,NA,PokerStars,5/18/2020 9:51,$1 NL (6 max),($3.00),(folded flop),2c2d,C,6sKd3s,XF,Kc,NA,0,NA,Estelle Getty,(did not show hand),$52.00,$2.60,736.94
213871000000,NA,PokerStars,5/18/2020 9:51,$1 NL (6 max),($3.00),(folded flop),AdTc,R,6c4c4s,F,0,NA,0,NA,SHHHIPIT282,(did not show hand),$9.00,$0.45,733.94
213871000000,NA,PokerStars,5/18/2020 9:51,$1 NL (6 max),$0.00,(folded preflop),9c8d,F,TdKhJc,NA,2h,NA,3c,NA,JDUBB0419,(did not show hand),$8.78,$0.44,733.94
213871000000,NA,PokerStars,5/18/2020 9:51,$1 NL (6 max),$0.00,(folded preflop),9s4s,F,0,NA,0,NA,0,NA,Estelle Getty,(did not show hand),$2.00,$0.00,733.94
213871000000,NA,PokerStars,5/18/2020 9:52,$1 NL (6 max),($1.00),(folded turn),As6s,C,8dJc4c,X,2s,XF,0,NA,dubp53,(did not show hand),$3.00,$0.15,732.94
213871000000,NA,PokerStars,5/18/2020 9:52,$1 NL (6 max),($1.00),(folded flop),4d2h,X,8h6d9h,F,0,NA,0,NA,PeekieBlinder,(did not show hand),$3.00,$0.15,731.94
213871000000,NA,PokerStars,5/18/2020 9:52,$1 NL (6 max),$0.00,(folded preflop),Ts6c,F,8cQc3s,NA,0,NA,0,NA,PocketEvs11,(did not show hand),$7.00,$0.35,731.94
213871000000,NA,PokerStars,5/18/2020 9:52,$1 NL (6 max),$0.00,(folded preflop),6h4d,F,9dJcTd,NA,8h,NA,3h,NA,SHHHIPIT282,"Straight, King High",$178.35,$3.00,731.94
213871000000,NA,PokerStars,5/18/2020 9:53,$1 NL (6 max),($0.50),(folded preflop),8d3s,F,0,NA,0,NA,0,NA,PocketEvs11,(did not show hand),$1.00,$0.00,731.44
213871000000,NA,PokerStars,5/18/2020 9:53,$1 NL (6 max),($1.00),(folded preflop),Ah5d,F,7h5c3c,NA,3s,NA,7s,NA,SHHHIPIT282,(did not show hand),$7.50,$0.38,730.44
213871000000,NA,PokerStars,5/18/2020 9:53,$1 NL (6 max),$0.00,(folded preflop),As5h,F,Kd4cKc,NA,Js,NA,2s,NA,Estelle Getty,"One Pair, Kings",$3.00,$0.15,730.44
213871000000,NA,PokerStars,5/18/2020 9:54,$1 NL (6 max),$0.00,(folded preflop),Jh6c,F,0,NA,0,NA,0,NA,Estelle Getty,(did not show hand),$3.50,$0.00,730.44
213871000000,NA,PokerStars,5/18/2020 9:54,$1 NL (6 max),($3.00),(folded flop),9s9d,C,8d5hAs,XF,0,NA,0,NA,aCe10SuCkS,(did not show hand),$9.00,$0.45,727.44
213871000000,NA,PokerStars,5/18/2020 9:54,$1 NL (6 max),$0.00,(folded preflop),6d2d,F,8hKc7s,NA,Js,NA,2h,NA,jwich2232,"One Pair, Jacks",$51.00,$2.55,727.44
213871000000,NA,PokerStars,5/18/2020 9:55,$1 NL (6 max),$0.00,(folded preflop),Js9c,F,0,NA,0,NA,0,NA,PeekieBlinder,(did not show hand),$2.50,$0.00,727.44
213871000000,NA,PokerStars,5/18/2020 9:55,$1 NL (6 max),$0.00,(folded preflop),Qd3d,F,0,NA,0,NA,0,NA,Estelle Getty,(did not show hand),$1.00,$0.00,727.44
213871000000,NA,PokerStars,5/18/2020 9:55,$1 NL (6 max),$0.00,(folded preflop),Ac2h,F,5d4s5s,NA,0,NA,0,NA,tiptoad0822,(did not show hand),$6.00,$0.30,727.44
213871000000,NA,PokerStars,5/18/2020 9:55,$1 NL (6 max),$0.00,(folded preflop),Kh6s,F,9hTh2c,NA,0,NA,0,NA,gmmg1129,(did not show hand),$3.00,$0.15,727.44
213871000000,NA,PokerStars,5/18/2020 9:55,$1 NL (6 max),$0.00,(folded preflop),7s3h,F,Ts5sQc,NA,Td,NA,0,NA,JDUBB0419,(did not show hand),$17.00,$0.85,727.44
213871000000,NA,PokerStars,5/18/2020 9:56,$1 NL (6 max),$0.00,(folded preflop),Ts4s,F,0,NA,0,NA,0,NA,wahmyknee,(did not show hand),$3.50,$0.00,727.44
213871000000,NA,PokerStars,5/18/2020 9:56,$1 NL (6 max),$6.02,(did not show hand),9d9s,R,Jc5cTs,B,0,NA,0,NA,Chip3ter,(did not show hand),$9.50,$0.48,733.46
213871000000,NA,PokerStars,5/18/2020 9:56,$1 NL (6 max),$0.00,(folded preflop),5s3h,F,Js9h2c,NA,Qd,NA,0,NA,tiptoad0822,(did not show hand),$7.00,$0.35,733.46
213871000000,NA,PokerStars,5/18/2020 9:56,$1 NL (6 max),($3.00),(folded flop),AsJd,C,5s3c7h,XF,9s,NA,Qd,NA,dubp53,"Three of a Kind, Threes",$65.00,$3.00,730.46
213872000000,NA,PokerStars,5/18/2020 9:57,$1 NL (6 max),$0.00,(folded preflop),7s3c,F,3s4s7d,NA,6c,NA,4h,NA,PocketEvs11,(did not show hand),$20.00,$1.00,730.46
213872000000,NA,PokerStars,5/18/2020 9:57,$1 NL (6 max),($1.00),(folded preflop),Td6c,F,2d8s6h,NA,Kh,NA,0,NA,SHHHIPIT282,(did not show hand),$7.50,$0.38,729.46
213872000000,NA,PokerStars,5/18/2020 9:57,$1 NL (6 max),$0.00,(folded preflop),5d3h,F,4h3s7s,NA,8h,NA,Qc,NA,avan1911,(did not show hand),$3.50,$0.18,729.46
213872000000,NA,PokerStars,5/18/2020 9:57,$1 NL (6 max),($0.50),(folded preflop),Qs2h,F,0,NA,0,NA,0,NA,jwich2232,(did not show hand),$2.50,$0.00,728.96
213871000000,NA,PokerStars,5/18/2020 9:57,$1 NL (6 max),($0.50),(folded preflop),QdTs,F,0,NA,0,NA,0,NA,Estelle Getty,(did not show hand),$2.50,$0.00,728.46
213871000000,NA,PokerStars,5/18/2020 9:57,$1 NL (6 max),$0.00,(folded preflop),Jd6h,F,5s6s9s,NA,4s,NA,2h,NA,aCe10SuCkS,"Two Pair, Fives and Fours",$12.50,$0.62,728.46
213871000000,NA,PokerStars,5/18/2020 9:57,$1 NL (6 max),($1.00),(folded flop),Ks5s,X,6h9sAd,XF,0,NA,0,NA,PocketEvs11,(did not show hand),$2.50,$0.12,727.46
213872000000,NA,PokerStars,5/18/2020 9:58,$1 NL (6 max),$0.00,(folded preflop),6s2d,F,6d6h8h,NA,9h,NA,Tc,NA,jwich2232,(did not show hand),$46.00,$2.30,727.46
213872000000,NA,PokerStars,5/18/2020 9:58,$1 NL (6 max),$0.00,(folded preflop),9s5d,F,0,NA,0,NA,0,NA,dubp53,(did not show hand),$2.50,$0.00,727.46
213872000000,NA,PokerStars,5/18/2020 9:58,$1 NL (6 max),($0.50),(folded preflop),Qd9c,F,0,NA,0,NA,0,NA,SHHHIPIT282,(did not show hand),$2.50,$0.00,726.96
